wheat_date,wheat_time,wheat_open,wheat_high,wheat_low,wheat_close,wheat_volume
2022/2/22,12:24,838.000,838.250,837.750,838.000,11
2022/2/22,12:25,837.000,837.750,837.000,837.000,10
2022/2/22,12:26,837.500,837.500,837.000,837.000,6
2022/2/22,12:27,837.250,837.250,836.750,836.750,4
2022/2/22,12:28,837.000,837.250,836.750,836.750,7
2022/2/22,12:29,836.750,836.750,836.000,836.000,12
2022/2/22,12:30,836.000,836.250,836.000,836.250,9
2022/2/22,12:31,837.000,838.500,836.750,838.500,56
2022/2/22,12:32,838.500,839.250,838.500,839.000,63
2022/2/22,12:33,838.750,839.250,838.750,839.250,7
2022/2/22,12:34,839.000,840.000,839.000,840.000,46
2022/2/22,12:35,839.750,841.250,839.750,840.000,144
2022/2/22,12:36,840.250,841.000,839.750,841.000,62
2022/2/22,12:37,841.000,842.750,840.750,842.500,77
2022/2/22,12:38,842.750,843.250,840.750,841.000,74
2022/2/22,12:39,841.250,841.500,841.000,841.000,12
2022/2/22,12:40,841.750,842.750,841.750,842.500,21
2022/2/22,12:41,842.500,843.000,842.500,842.750,13
2022/2/22,12:42,842.500,842.500,841.750,841.750,10
2022/2/22,12:43,842.500,842.750,841.250,841.250,19
2022/2/22,12:44,842.000,842.000,841.000,841.000,21
2022/2/22,12:45,841.250,842.000,841.250,841.250,16
2022/2/22,12:46,841.500,841.750,841.250,841.500,10
2022/2/22,12:47,841.500,841.750,841.000,841.500,9
2022/2/22,12:48,842.000,842.250,841.750,842.000,17
2022/2/22,12:49,842.500,844.000,842.500,843.500,102
2022/2/22,12:50,843.500,844.000,843.250,843.250,36
2022/2/22,12:51,843.500,844.000,842.250,842.250,18
2022/2/22,12:52,843.000,843.000,842.500,843.000,8
2022/2/22,12:53,843.500,843.750,843.000,843.000,15
2022/2/22,12:54,843.250,843.250,842.750,842.750,5
2022/2/22,12:55,843.000,843.750,842.250,842.500,44
2022/2/22,12:56,842.500,842.750,842.000,842.250,8
2022/2/22,12:57,842.000,842.000,839.250,840.000,186
2022/2/22,12:58,840.250,841.000,839.750,840.750,147
2022/2/22,12:59,840.750,841.250,840.500,841.250,31
2022/2/22,13:00,842.000,843.750,842.000,843.000,129
2022/2/22,13:01,842.250,843.250,842.000,843.000,22
2022/2/22,13:02,843.000,843.250,842.250,842.250,31
2022/2/22,13:03,842.750,842.750,841.500,842.000,12
2022/2/22,13:04,842.000,842.000,841.500,841.750,4
2022/2/22,13:05,841.500,842.750,841.500,842.750,10
2022/2/22,13:06,843.000,843.750,842.500,843.500,12
2022/2/22,13:07,844.000,845.750,844.000,845.000,92
2022/2/22,13:08,845.000,845.000,844.000,844.000,19
2022/2/22,13:09,844.250,844.750,843.250,843.250,29
2022/2/22,13:10,843.750,844.000,843.500,843.750,16
2022/2/22,13:11,844.250,844.750,843.000,843.000,74
2022/2/22,13:12,843.000,844.000,842.750,842.750,17
2022/2/22,13:13,843.000,843.750,842.750,842.750,110
2022/2/22,13:14,843.250,846.250,841.000,842.000,700
2022/2/22,13:15,841.500,842.250,839.500,842.250,141
2022/2/22,13:16,842.250,842.500,840.250,840.250,75
2022/2/22,13:17,840.250,841.250,839.500,840.000,77
2022/2/22,13:18,840.500,841.000,840.000,840.500,44
2022/2/22,13:19,840.500,840.500,839.750,839.750,21
2022/2/22,19:00,841.000,842.500,837.500,839.000,179
2022/2/22,19:01,838.750,838.750,837.000,837.500,38
2022/2/22,19:02,837.750,838.250,836.750,837.000,25
2022/2/22,19:03,837.250,838.500,837.250,837.750,37
2022/2/22,19:04,838.000,838.500,837.750,838.500,8
2022/2/22,19:05,838.250,838.750,837.500,838.000,13
2022/2/22,19:06,838.250,838.250,838.250,838.250,5
2022/2/22,19:07,838.000,839.500,838.000,839.500,24
2022/2/22,19:08,839.500,839.500,839.500,839.500,1
2022/2/22,19:09,839.000,839.000,839.000,839.000,1
2022/2/22,19:10,839.000,839.250,839.000,839.250,4
2022/2/22,19:11,839.000,839.000,838.500,838.500,3
2022/2/22,19:13,838.500,838.500,838.500,838.500,1
2022/2/22,19:14,839.000,839.250,839.000,839.250,13
2022/2/22,19:16,840.000,840.500,840.000,840.500,12
2022/2/22,19:17,840.500,841.000,840.500,841.000,14
2022/2/22,19:18,841.250,841.250,841.000,841.250,13
2022/2/22,19:19,841.500,841.500,841.500,841.500,5
2022/2/22,19:20,841.500,841.500,841.500,841.500,4
2022/2/22,19:21,841.000,841.000,841.000,841.000,1
2022/2/22,19:22,840.750,840.750,840.500,840.500,11
2022/2/22,19:23,840.500,840.500,840.500,840.500,11
2022/2/22,19:24,840.500,840.500,840.000,840.000,4
2022/2/22,19:25,840.000,840.000,840.000,840.000,2
2022/2/22,19:26,839.500,839.500,839.500,839.500,1
2022/2/22,19:27,839.500,839.500,839.500,839.500,2
2022/2/22,19:30,839.500,839.500,838.500,838.500,40
2022/2/22,19:31,838.250,838.500,838.000,838.500,3
2022/2/22,19:32,838.500,838.500,838.500,838.500,8
2022/2/22,19:33,838.500,838.500,838.500,838.500,3
2022/2/22,19:34,838.000,838.000,838.000,838.000,10
2022/2/22,19:35,837.500,837.500,837.500,837.500,3
2022/2/22,19:36,838.000,838.000,838.000,838.000,21
2022/2/22,19:37,837.750,837.750,837.250,837.250,8
2022/2/22,19:38,837.500,837.750,837.250,837.250,6
2022/2/22,19:39,837.000,837.250,837.000,837.250,6
2022/2/22,19:41,837.250,837.250,836.250,836.750,18
2022/2/22,19:42,836.750,836.750,836.750,836.750,1
2022/2/22,19:43,836.750,837.250,836.750,837.000,4
2022/2/22,19:44,836.500,836.500,836.500,836.500,1
2022/2/22,19:45,837.000,837.000,837.000,837.000,22
2022/2/22,19:46,837.000,837.000,837.000,837.000,15
2022/2/22,19:47,837.000,837.000,837.000,837.000,1
2022/2/22,19:48,837.000,837.750,837.000,837.750,5
2022/2/22,19:49,837.750,837.750,837.750,837.750,3
2022/2/22,19:50,837.500,837.500,837.500,837.500,3
2022/2/22,19:53,838.250,838.500,838.250,838.500,6
2022/2/22,19:54,838.250,838.500,838.250,838.250,6
2022/2/22,19:55,838.250,838.250,838.250,838.250,1
2022/2/22,19:57,838.250,838.250,838.000,838.000,13
2022/2/22,19:58,838.000,838.000,838.000,838.000,11
2022/2/22,19:59,838.250,838.250,838.250,838.250,1
2022/2/22,20:00,837.750,837.750,837.750,837.750,2
2022/2/22,20:01,837.500,837.500,837.500,837.500,4
2022/2/22,20:02,837.500,837.500,837.500,837.500,2
2022/2/22,20:04,838.000,838.000,838.000,838.000,1
2022/2/22,20:05,838.750,838.750,838.750,838.750,3
2022/2/22,20:08,839.000,839.000,838.500,838.500,2
2022/2/22,20:09,839.000,839.000,839.000,839.000,1
2022/2/22,20:10,839.750,840.000,839.750,840.000,4
2022/2/22,20:12,840.000,840.000,840.000,840.000,5
2022/2/22,20:13,840.000,840.000,840.000,840.000,1
2022/2/22,20:15,839.500,839.500,839.500,839.500,1
2022/2/22,20:17,840.000,840.000,840.000,840.000,2
2022/2/22,20:19,840.250,840.250,840.250,840.250,1
2022/2/22,20:21,841.000,841.000,840.750,841.000,8
2022/2/22,20:22,840.500,840.500,840.500,840.500,5
2022/2/22,20:23,840.750,840.750,840.500,840.500,6
2022/2/22,20:24,840.500,840.500,840.000,840.000,9
2022/2/22,20:26,840.750,840.750,840.750,840.750,2
2022/2/22,20:29,840.750,840.750,840.750,840.750,1
2022/2/22,20:30,840.250,840.500,840.250,840.500,2
2022/2/22,20:31,840.250,840.250,840.250,840.250,1
2022/2/22,20:32,840.500,840.750,840.500,840.750,5
2022/2/22,20:33,840.500,840.500,840.500,840.500,2
2022/2/22,20:35,840.750,840.750,840.750,840.750,3
2022/2/22,20:37,840.500,840.750,840.500,840.750,13
2022/2/22,20:38,840.250,840.500,840.250,840.500,15
2022/2/22,20:39,840.250,840.250,840.250,840.250,1
2022/2/22,20:41,839.750,839.750,839.500,839.500,8
2022/2/22,20:42,839.750,839.750,839.750,839.750,1
2022/2/22,20:43,840.000,840.000,840.000,840.000,1
2022/2/22,20:47,840.500,840.500,840.500,840.500,2
2022/2/22,20:49,840.250,840.500,840.250,840.500,6
2022/2/22,20:50,840.250,840.250,840.250,840.250,2
2022/2/22,20:52,840.250,840.250,840.250,840.250,1
2022/2/22,20:53,840.250,840.250,840.250,840.250,1
2022/2/22,20:54,840.500,840.500,840.500,840.500,7
2022/2/22,20:55,840.500,840.500,840.500,840.500,1
2022/2/22,20:59,840.000,840.000,839.750,839.750,3
2022/2/22,21:00,839.500,839.500,839.500,839.500,1
2022/2/22,21:01,839.000,839.000,838.750,838.750,7
2022/2/22,21:02,838.750,838.750,838.750,838.750,1
2022/2/22,21:03,838.750,838.750,838.750,838.750,1
2022/2/22,21:04,838.750,839.000,838.750,839.000,3
2022/2/22,21:06,839.500,839.500,839.500,839.500,2
2022/2/22,21:08,839.500,839.500,839.500,839.500,2
2022/2/22,21:09,839.000,839.000,839.000,839.000,1
2022/2/22,21:10,839.000,839.000,839.000,839.000,1
2022/2/22,21:13,839.000,839.000,839.000,839.000,1
2022/2/22,21:14,839.500,839.500,839.500,839.500,1
2022/2/22,21:17,839.750,839.750,839.750,839.750,1
2022/2/22,21:23,839.500,839.500,839.500,839.500,2
2022/2/22,21:24,839.750,839.750,839.750,839.750,3
2022/2/22,21:26,839.250,839.250,839.250,839.250,1
2022/2/22,21:27,839.500,839.500,839.500,839.500,1
2022/2/22,21:36,839.500,839.500,839.500,839.500,1
2022/2/22,21:38,838.750,838.750,838.250,838.250,14
2022/2/22,21:40,838.000,838.000,838.000,838.000,1
2022/2/22,21:41,838.000,838.250,838.000,838.250,2
2022/2/22,21:51,838.250,838.250,838.250,838.250,1
2022/2/22,21:53,837.750,837.750,837.500,837.500,3
2022/2/22,21:54,838.000,838.000,838.000,838.000,2
2022/2/22,22:03,837.750,837.750,837.750,837.750,1
2022/2/22,22:04,838.250,838.250,838.250,838.250,11
2022/2/22,22:06,838.250,838.250,838.250,838.250,2
2022/2/22,22:08,838.000,838.000,838.000,838.000,4
2022/2/22,22:10,838.250,838.250,838.000,838.000,5
2022/2/22,22:12,838.000,838.000,837.250,837.250,6
2022/2/22,22:13,837.000,837.000,836.750,836.750,7
2022/2/22,22:14,836.750,836.750,836.250,836.500,14
2022/2/22,22:15,836.250,836.500,836.250,836.500,3
2022/2/22,22:16,836.500,836.500,836.500,836.500,1
2022/2/22,22:17,836.500,836.500,836.500,836.500,1
2022/2/22,22:18,836.500,836.500,836.500,836.500,1
2022/2/22,22:19,836.750,836.750,836.750,836.750,3
2022/2/22,22:21,836.250,836.250,836.250,836.250,1
2022/2/22,22:23,836.500,836.500,836.500,836.500,1
2022/2/22,22:24,836.250,836.250,836.250,836.250,1
2022/2/22,22:26,836.000,836.000,836.000,836.000,3
2022/2/22,22:30,837.750,838.000,837.750,838.000,4
2022/2/22,22:32,838.000,838.000,838.000,838.000,1
2022/2/22,22:42,837.000,837.000,837.000,837.000,2
2022/2/22,22:52,836.750,836.750,836.750,836.750,2
2022/2/22,22:53,837.000,837.000,837.000,837.000,1
2022/2/22,22:58,836.750,836.750,836.750,836.750,1
2022/2/22,23:00,836.500,836.500,836.500,836.500,2
2022/2/22,23:02,836.000,836.000,836.000,836.000,1
2022/2/22,23:08,836.000,836.000,836.000,836.000,1
2022/2/22,23:11,836.000,836.000,836.000,836.000,1
2022/2/22,23:23,836.500,836.500,836.500,836.500,2
2022/2/22,23:26,836.750,836.750,836.750,836.750,3
2022/2/22,23:31,838.000,838.000,838.000,838.000,1
2022/2/22,23:37,838.750,839.500,838.750,839.500,9
2022/2/22,23:38,839.250,839.250,839.000,839.000,6
2022/2/22,23:40,839.500,839.500,839.500,839.500,4
2022/2/22,23:43,839.000,839.000,839.000,839.000,1
2022/2/22,23:56,838.250,838.250,838.250,838.250,6
2022/2/22,23:59,838.500,838.500,838.500,838.500,1
2022/2/23,0:00,838.250,838.250,838.250,838.250,1
2022/2/23,0:01,838.000,838.000,838.000,838.000,2
2022/2/23,0:05,837.750,837.750,837.750,837.750,5
2022/2/23,0:10,837.750,837.750,837.500,837.500,5
2022/2/23,0:15,837.500,837.500,837.500,837.500,1
2022/2/23,0:16,837.750,838.000,837.750,838.000,2
2022/2/23,0:21,837.500,837.500,837.250,837.250,2
2022/2/23,0:22,837.250,837.250,837.250,837.250,4
2022/2/23,0:23,837.250,837.250,837.250,837.250,2
2022/2/23,0:24,837.000,837.000,836.750,836.750,2
2022/2/23,0:25,836.750,836.750,836.750,836.750,1
2022/2/23,0:28,836.750,836.750,836.750,836.750,1
2022/2/23,0:29,836.500,836.500,836.500,836.500,2
2022/2/23,0:30,836.250,836.250,836.000,836.000,4
2022/2/23,0:31,835.750,835.750,835.250,835.750,9
2022/2/23,0:32,835.500,835.750,835.500,835.750,7
2022/2/23,0:33,835.750,835.750,835.750,835.750,1
2022/2/23,0:37,835.500,835.500,835.500,835.500,1
2022/2/23,0:41,835.250,835.500,835.250,835.250,12
2022/2/23,0:42,835.500,835.500,835.250,835.250,12
2022/2/23,0:44,836.000,836.000,836.000,836.000,6
2022/2/23,0:45,835.750,835.750,835.750,835.750,1
2022/2/23,0:50,836.500,836.500,836.500,836.500,2
2022/2/23,0:55,836.000,836.000,836.000,836.000,1
2022/2/23,0:56,835.750,835.750,835.750,835.750,1
2022/2/23,0:57,835.750,835.750,835.750,835.750,12
2022/2/23,1:00,835.750,836.000,835.750,835.750,17
2022/2/23,1:01,836.250,836.500,836.250,836.500,11
2022/2/23,1:13,836.500,836.500,836.500,836.500,1
2022/2/23,1:23,836.000,836.000,836.000,836.000,1
2022/2/23,1:24,836.000,836.000,836.000,836.000,2
2022/2/23,1:29,835.000,835.000,834.250,834.750,27
2022/2/23,1:30,835.000,835.000,834.000,834.750,15
2022/2/23,1:32,835.000,835.000,834.750,834.750,4
2022/2/23,1:37,835.500,836.000,835.500,836.000,12
2022/2/23,1:57,836.250,836.250,836.250,836.250,2
2022/2/23,1:58,836.250,836.250,836.000,836.000,4
2022/2/23,1:59,836.250,836.250,836.250,836.250,5
2022/2/23,2:00,836.250,836.500,836.250,836.500,4
2022/2/23,2:01,836.250,837.250,836.250,837.250,13
2022/2/23,2:02,836.750,836.750,836.750,836.750,1
2022/2/23,2:05,837.500,838.500,837.500,838.500,31
2022/2/23,2:06,838.250,838.250,837.750,837.750,3
2022/2/23,2:07,838.000,838.000,838.000,838.000,2
2022/2/23,2:08,838.500,838.500,838.250,838.250,6
2022/2/23,2:09,838.250,838.250,838.250,838.250,3
2022/2/23,2:10,837.750,837.750,837.750,837.750,1
2022/2/23,2:13,838.000,838.250,838.000,838.250,7
2022/2/23,2:14,838.500,838.500,838.500,838.500,1
2022/2/23,2:15,838.500,838.500,838.500,838.500,6
2022/2/23,2:20,838.500,838.750,838.500,838.750,2
2022/2/23,2:21,838.500,838.500,838.500,838.500,2
2022/2/23,2:25,838.250,838.250,838.250,838.250,1
2022/2/23,2:30,837.750,837.750,837.250,837.500,9
2022/2/23,2:31,838.500,839.000,838.500,839.000,3
2022/2/23,2:32,839.250,839.500,839.250,839.500,8
2022/2/23,2:33,839.250,839.250,839.000,839.250,5
2022/2/23,2:39,838.000,838.000,838.000,838.000,1
2022/2/23,2:40,838.000,838.000,838.000,838.000,2
2022/2/23,2:42,838.250,838.750,838.250,838.750,7
2022/2/23,2:45,839.000,839.750,839.000,839.500,18
2022/2/23,2:46,839.500,840.250,839.500,840.250,7
2022/2/23,2:48,840.250,840.250,840.250,840.250,1
2022/2/23,2:49,839.750,839.750,839.750,839.750,1
2022/2/23,2:50,839.750,839.750,839.250,839.250,4
2022/2/23,2:51,839.250,839.250,839.250,839.250,2
2022/2/23,2:52,839.250,839.250,839.250,839.250,5
2022/2/23,2:54,839.500,839.500,839.500,839.500,2
2022/2/23,2:56,840.250,840.250,840.250,840.250,2
2022/2/23,2:58,841.000,841.250,841.000,841.250,3
2022/2/23,3:00,841.750,842.500,841.250,841.250,25
2022/2/23,3:02,841.500,841.500,841.500,841.500,1
2022/2/23,3:04,841.750,841.750,841.750,841.750,10
2022/2/23,3:05,841.750,843.000,841.750,843.000,23
2022/2/23,3:06,842.750,842.750,842.750,842.750,2
2022/2/23,3:08,843.000,843.000,842.750,842.750,3
2022/2/23,3:09,842.750,842.750,842.750,842.750,1
2022/2/23,3:11,842.250,842.250,842.250,842.250,1
2022/2/23,3:12,842.500,842.750,842.250,842.750,8
2022/2/23,3:13,842.500,843.250,842.500,843.250,12
2022/2/23,3:14,843.000,843.000,842.750,842.750,2
2022/2/23,3:15,842.250,842.500,842.250,842.500,2
2022/2/23,3:16,842.500,842.750,842.500,842.750,3
2022/2/23,3:20,842.250,842.250,842.250,842.250,1
2022/2/23,3:21,842.000,842.000,841.750,841.750,4
2022/2/23,3:26,842.250,842.250,841.500,841.500,2
2022/2/23,3:29,841.250,841.250,839.750,839.750,45
2022/2/23,3:30,840.000,840.000,840.000,840.000,1
2022/2/23,3:31,840.500,840.500,840.500,840.500,1
2022/2/23,3:32,840.500,840.500,839.750,839.750,3
2022/2/23,3:33,840.000,840.250,840.000,840.250,2
2022/2/23,3:36,840.250,840.250,840.250,840.250,1
2022/2/23,3:37,840.500,840.750,840.500,840.750,5
2022/2/23,3:39,841.250,843.000,841.250,843.000,29
2022/2/23,3:40,843.250,843.500,842.750,842.750,23
2022/2/23,3:42,843.000,843.000,843.000,843.000,4
2022/2/23,3:43,843.500,844.750,843.500,844.250,55
2022/2/23,3:44,844.500,844.500,844.250,844.250,4
2022/2/23,3:45,844.000,844.000,841.750,841.750,44
2022/2/23,3:46,842.000,842.250,841.750,842.000,33
2022/2/23,3:47,842.750,842.750,842.250,842.250,3
2022/2/23,3:48,842.750,843.250,842.750,843.250,2
2022/2/23,3:49,843.500,844.000,843.500,843.750,8
2022/2/23,3:50,842.500,842.750,842.250,842.750,7
2022/2/23,3:51,843.000,843.500,843.000,843.000,5
2022/2/23,3:53,842.500,842.500,842.500,842.500,3
2022/2/23,3:55,842.000,842.500,842.000,842.000,5
2022/2/23,3:56,841.500,841.750,841.500,841.500,9
2022/2/23,3:57,841.750,841.750,841.750,841.750,2
2022/2/23,3:58,841.000,841.250,840.250,840.750,17
2022/2/23,3:59,840.750,841.000,840.500,840.500,6
2022/2/23,4:00,840.250,840.250,840.250,840.250,2
2022/2/23,4:01,840.250,840.500,840.250,840.500,5
2022/2/23,4:04,840.250,840.250,840.250,840.250,1
2022/2/23,4:05,839.750,840.000,839.750,840.000,5
2022/2/23,4:06,839.750,839.750,839.750,839.750,1
2022/2/23,4:07,839.750,839.750,839.750,839.750,10
2022/2/23,4:08,839.500,839.500,838.750,838.750,10
2022/2/23,4:10,838.250,838.250,838.000,838.250,7
2022/2/23,4:11,838.500,839.250,838.500,839.250,3
2022/2/23,4:13,839.000,839.000,839.000,839.000,1
2022/2/23,4:16,839.000,839.000,839.000,839.000,1
2022/2/23,4:21,839.000,839.000,839.000,839.000,1
2022/2/23,4:23,840.000,841.500,840.000,841.500,15
2022/2/23,4:24,841.000,841.000,841.000,841.000,1
2022/2/23,4:25,842.500,842.500,842.000,842.500,5
2022/2/23,4:26,842.750,842.750,842.750,842.750,4
2022/2/23,4:27,842.750,843.000,842.000,842.000,9
2022/2/23,4:30,842.750,842.750,842.750,842.750,1
2022/2/23,4:33,841.000,841.000,841.000,841.000,1
2022/2/23,4:35,841.250,841.750,841.250,841.750,7
2022/2/23,4:36,842.250,842.250,841.750,841.750,4
2022/2/23,4:40,841.250,841.250,841.250,841.250,1
2022/2/23,4:41,841.000,841.000,841.000,841.000,1
2022/2/23,4:45,841.500,841.500,841.500,841.500,1
2022/2/23,4:46,841.750,842.000,841.750,841.750,4
2022/2/23,4:47,840.750,840.750,840.750,840.750,4
2022/2/23,4:48,840.500,840.500,840.500,840.500,5
2022/2/23,4:51,840.750,840.750,840.750,840.750,1
2022/2/23,4:53,841.500,841.750,841.500,841.750,3
2022/2/23,4:54,842.000,842.500,842.000,842.500,5
2022/2/23,4:55,842.250,842.250,842.250,842.250,2
2022/2/23,4:57,842.250,842.250,842.250,842.250,1
2022/2/23,4:59,842.750,842.750,842.750,842.750,1
2022/2/23,5:01,842.000,842.000,842.000,842.000,1
2022/2/23,5:02,842.000,842.000,842.000,842.000,2
2022/2/23,5:03,842.000,842.000,841.250,841.250,5
2022/2/23,5:06,841.750,842.250,841.750,842.250,3
2022/2/23,5:07,841.250,841.250,841.250,841.250,2
2022/2/23,5:12,840.500,840.500,840.250,840.250,4
2022/2/23,5:13,840.250,840.250,840.250,840.250,11
2022/2/23,5:14,840.750,840.750,840.750,840.750,5
2022/2/23,5:17,840.500,840.500,840.500,840.500,1
2022/2/23,5:19,840.750,840.750,840.750,840.750,4
2022/2/23,5:20,840.750,840.750,840.750,840.750,1
2022/2/23,5:21,840.500,840.500,840.500,840.500,4
2022/2/23,5:22,841.000,841.000,840.500,840.500,2
2022/2/23,5:23,841.000,841.250,841.000,841.000,3
2022/2/23,5:25,840.750,841.000,840.750,841.000,2
2022/2/23,5:26,841.000,841.000,841.000,841.000,1
2022/2/23,5:27,841.000,841.250,841.000,841.250,4
2022/2/23,5:28,841.500,841.500,841.500,841.500,1
2022/2/23,5:29,841.750,841.750,841.750,841.750,1
2022/2/23,5:30,842.000,842.000,842.000,842.000,1
2022/2/23,5:31,842.000,842.000,842.000,842.000,1
2022/2/23,5:32,842.000,842.000,842.000,842.000,1
2022/2/23,5:33,841.500,841.750,841.500,841.750,2
2022/2/23,5:34,841.750,841.750,841.750,841.750,3
2022/2/23,5:35,842.250,843.000,842.250,843.000,6
2022/2/23,5:36,843.000,843.000,843.000,843.000,4
2022/2/23,5:37,842.750,843.000,842.750,843.000,7
2022/2/23,5:38,843.250,843.500,843.250,843.500,2
2022/2/23,5:39,843.250,843.250,843.250,843.250,1
2022/2/23,5:40,842.500,842.500,842.500,842.500,2
2022/2/23,5:44,842.250,842.250,842.250,842.250,1
2022/2/23,5:45,841.500,842.500,841.500,842.500,38
2022/2/23,5:46,842.500,842.750,842.500,842.750,3
2022/2/23,5:47,842.750,842.750,842.750,842.750,3
2022/2/23,5:48,842.500,842.500,842.500,842.500,5
2022/2/23,5:49,842.750,843.000,842.750,843.000,13
2022/2/23,5:50,843.000,843.500,843.000,843.500,6
2022/2/23,5:51,843.500,843.500,843.000,843.000,14
2022/2/23,5:52,843.000,843.000,843.000,843.000,6
2022/2/23,5:54,843.000,843.000,843.000,843.000,2
2022/2/23,5:56,842.750,842.750,842.250,842.250,8
2022/2/23,5:57,842.250,842.250,841.000,841.000,3
2022/2/23,5:58,840.500,840.500,840.500,840.500,1
2022/2/23,6:00,840.250,840.250,840.250,840.250,1
2022/2/23,6:01,840.250,840.250,840.250,840.250,1
2022/2/23,6:03,840.750,840.750,840.250,840.750,4
2022/2/23,6:04,840.500,840.500,840.500,840.500,4
2022/2/23,6:05,840.500,840.500,840.250,840.250,4
2022/2/23,6:06,840.000,840.000,839.750,839.750,19
2022/2/23,6:07,839.500,839.500,839.250,839.250,4
2022/2/23,6:08,839.750,839.750,839.750,839.750,1
2022/2/23,6:09,839.750,839.750,839.750,839.750,1
2022/2/23,6:10,839.750,839.750,839.750,839.750,2
2022/2/23,6:12,840.000,840.500,840.000,840.500,9
2022/2/23,6:13,840.500,840.500,840.500,840.500,1
2022/2/23,6:19,840.750,840.750,840.750,840.750,1
2022/2/23,6:20,841.000,841.250,841.000,841.250,5
2022/2/23,6:22,840.750,840.750,840.750,840.750,6
2022/2/23,6:25,840.750,840.750,840.750,840.750,1
2022/2/23,6:26,840.750,841.000,840.750,840.750,10
2022/2/23,6:27,841.250,841.500,841.250,841.500,10
2022/2/23,6:28,841.750,841.750,841.750,841.750,3
2022/2/23,6:30,842.000,842.250,842.000,842.250,3
2022/2/23,6:31,842.000,842.250,842.000,842.250,6
2022/2/23,6:32,842.500,842.500,842.500,842.500,4
2022/2/23,6:33,842.500,842.500,842.500,842.500,2
2022/2/23,6:34,842.500,843.000,842.500,842.750,16
2022/2/23,6:35,842.250,842.250,842.250,842.250,2
2022/2/23,6:36,843.000,843.250,843.000,843.250,14
2022/2/23,6:38,843.000,844.000,843.000,843.750,6
2022/2/23,6:39,844.000,844.500,844.000,844.000,5
2022/2/23,6:41,844.250,844.750,844.250,844.500,30
2022/2/23,6:42,844.500,845.750,844.500,845.000,26
2022/2/23,6:43,845.250,846.000,845.250,846.000,9
2022/2/23,6:44,846.250,846.250,845.750,846.250,13
2022/2/23,6:45,846.000,846.750,845.750,846.750,11
2022/2/23,6:46,846.250,846.500,846.250,846.250,4
2022/2/23,6:48,846.250,846.500,846.250,846.500,7
2022/2/23,6:49,846.750,846.750,846.750,846.750,1
2022/2/23,6:50,846.250,846.250,845.750,845.750,2
2022/2/23,6:51,846.000,847.000,846.000,846.500,71
2022/2/23,6:52,847.000,847.000,847.000,847.000,6
2022/2/23,6:53,846.750,846.750,846.750,846.750,1
2022/2/23,6:55,845.750,845.750,845.500,845.750,25
2022/2/23,6:57,846.000,846.250,846.000,846.250,6
2022/2/23,6:59,846.000,846.000,845.750,845.750,11
2022/2/23,7:00,846.250,846.250,846.250,846.250,1
2022/2/23,7:01,845.250,845.500,845.250,845.500,3
2022/2/23,7:03,845.750,846.000,845.750,846.000,2
2022/2/23,7:04,846.500,847.000,846.500,847.000,3
2022/2/23,7:06,847.000,847.750,846.750,847.750,10
2022/2/23,7:07,847.750,847.750,846.750,846.750,6
2022/2/23,7:08,846.750,847.250,846.750,847.250,3
2022/2/23,7:09,847.250,847.250,846.750,846.750,3
2022/2/23,7:10,847.250,847.750,847.250,847.750,9
2022/2/23,7:11,847.000,847.000,847.000,847.000,20
2022/2/23,7:12,847.000,847.000,846.750,846.750,23
2022/2/23,7:15,847.000,847.000,847.000,847.000,6
2022/2/23,7:17,846.750,846.750,846.750,846.750,3
2022/2/23,7:18,847.250,847.250,847.250,847.250,1
2022/2/23,7:19,846.750,847.000,846.750,847.000,3
2022/2/23,7:20,847.250,847.250,847.250,847.250,3
2022/2/23,7:21,847.500,847.500,847.250,847.250,3
2022/2/23,7:23,848.000,849.250,847.750,849.250,46
2022/2/23,7:24,848.500,848.500,848.500,848.500,8
2022/2/23,7:25,848.500,849.250,848.500,849.250,13
2022/2/23,7:26,848.750,848.750,848.500,848.500,3
2022/2/23,7:27,848.500,849.000,848.500,849.000,3
2022/2/23,7:28,848.750,849.500,848.750,849.250,16
2022/2/23,7:29,849.500,849.500,849.000,849.000,9
2022/2/23,7:30,849.000,849.500,849.000,849.250,17
2022/2/23,7:31,848.000,848.000,848.000,848.000,3
2022/2/23,7:32,848.000,848.500,847.750,848.250,37
2022/2/23,7:33,848.250,848.500,848.250,848.500,6
2022/2/23,7:34,848.250,848.250,848.250,848.250,3
2022/2/23,7:35,848.500,848.500,848.250,848.250,5
2022/2/23,7:36,848.750,848.750,848.250,848.250,11
2022/2/23,7:37,848.250,848.250,848.250,848.250,1
2022/2/23,7:38,848.250,848.250,847.500,847.500,12
2022/2/23,7:39,847.500,847.750,847.500,847.750,6
2022/2/23,7:40,848.000,848.250,847.750,848.000,8
2022/2/23,7:41,847.750,847.750,847.750,847.750,1
2022/2/23,7:42,848.000,848.250,848.000,848.000,8
2022/2/23,7:43,848.500,848.500,848.500,848.500,1
2022/2/23,7:44,848.500,848.500,848.250,848.250,2
2022/2/23,8:30,847.750,852.250,846.250,851.250,212
2022/2/23,8:31,851.250,853.500,851.000,853.000,228
2022/2/23,8:32,853.250,855.000,853.000,853.250,480
2022/2/23,8:33,853.750,855.750,853.500,854.000,53
2022/2/23,8:34,854.500,854.750,853.000,853.500,77
2022/2/23,8:35,853.250,853.500,849.250,849.750,108
2022/2/23,8:36,849.000,850.500,848.750,849.750,17
